id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
5037,2018-01-01,2019-11-01,Month-to-month,No,Electronic check,55.15,1206.05,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,1
5039,2017-05-01,,One year,No,Credit card (automatic),34.05,1113.95,DSL,Yes,No,No,Yes,No,No,Male,0,No,Yes,No,0
8348,2020-01-01,,Month-to-month,No,Electronic check,61.15,61.15,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,Yes,0
8360,2019-08-01,,Two year,No,Mailed check,40.55,217.5,DSL,No,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,No,0
3031,2019-01-01,,Month-to-month,No,Bank transfer (automatic),61.8,750.1,DSL,No,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
3033,2017-10-01,,Month-to-month,No,Mailed check,49.9,1410.25,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
3035,2019-02-01,2019-12-01,Month-to-month,No,Electronic check,86.45,830.85,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,Yes,1
3037,2016-12-01,,Two year,No,Bank transfer (automatic),20.4,743.5,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
3039,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,45.3,45.3,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
3041,2014-04-01,2019-11-01,One year,No,Electronic check,104.1,7040.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
3043,2015-10-01,,One year,Yes,Mailed check,75.4,3865.45,DSL,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,No,No,0
3045,2014-12-01,,Two year,No,Mailed check,108.15,6825.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
3047,2018-10-01,,Month-to-month,Yes,Electronic check,86.25,1340.1,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,0
3049,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,81.0,371.65,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,No,Yes,1
3051,2019-02-01,,One year,No,Electronic check,95.7,1184.0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
3053,2014-02-01,,Two year,Yes,Bank transfer (automatic),116.85,8477.7,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
3055,2014-03-01,,One year,No,Bank transfer (automatic),105.75,7382.85,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
3057,2018-02-01,,One year,No,Mailed check,20.15,456.85,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
3059,2018-11-01,,Two year,No,Mailed check,19.6,331.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3061,2014-03-01,2019-10-01,One year,Yes,Credit card (automatic),90.6,6056.15,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,Yes,No,No,1
8362,2017-06-01,,One year,No,Mailed check,19.8,607.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
8368,2015-12-01,,One year,Yes,Electronic check,108.25,5431.4,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
8371,2015-04-01,,One year,Yes,Bank transfer (automatic),105.05,6004.85,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
8379,2014-09-01,,Two year,Yes,Mailed check,90.45,5957.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
8397,2014-10-01,,Two year,Yes,Credit card (automatic),86.4,5442.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
8399,2014-08-01,,Two year,No,Bank transfer (automatic),66.9,4370.25,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,No,Yes,0
8401,2016-12-01,,One year,Yes,Electronic check,110.7,4428.6,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
8403,2018-06-01,,One year,Yes,Mailed check,20.0,416.45,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
8405,2017-01-01,2020-01-01,Month-to-month,Yes,Electronic check,84.9,3067.2,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
8407,2014-10-01,,One year,No,Electronic check,102.1,6688.1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,0
8409,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,20.25,20.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
8411,2015-02-01,,One year,Yes,Credit card (automatic),70.15,4224.7,DSL,No,Yes,Yes,Yes,Yes,No,Female,0,No,No,No,0
8413,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,74.35,74.35,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,1
8415,2015-12-01,,One year,Yes,Bank transfer (automatic),80.05,4042.2,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,Yes,0
11036,2014-11-01,,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,1,No,No,Yes,0
11039,2013-12-01,2019-10-01,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,1
11040,2017-08-01,2019-11-01,Month-to-month,No,Bank transfer (automatic),36.5,1032.0,DSL,No,No,No,No,No,Yes,Male,1,Yes,No,No,1
11041,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,70.75,70.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
11043,2017-01-01,,One year,No,Mailed check,19.6,727.8,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,0
3191,2018-08-01,,Month-to-month,No,Mailed check,19.65,391.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
8520,2015-09-01,,One year,Yes,Electronic check,91.15,4862.5,Fiber optic,No,No,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
8540,2020-01-01,,Month-to-month,Yes,Mailed check,19.55,19.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
8637,2018-08-01,,One year,Yes,Mailed check,40.2,711.95,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
3776,2017-09-01,,One year,No,Credit card (automatic),39.5,1082.75,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
11044,2019-09-01,2019-12-01,Month-to-month,Yes,Mailed check,40.15,130.75,DSL,No,No,Yes,No,Yes,No,Male,0,No,No,No,1
11046,2016-12-01,,One year,No,Credit card (automatic),19.6,763.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9063,2016-11-01,,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
9065,2015-08-01,,One year,Yes,Electronic check,99.1,5437.1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,1,Yes,No,No,0
9066,2019-09-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
9068,2014-06-01,2019-12-01,Two year,Yes,Credit card (automatic),106.05,6981.35,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
9070,2015-06-01,,Month-to-month,Yes,Mailed check,105.35,5794.45,Fiber optic,Yes,No,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
9072,2018-08-01,,Month-to-month,Yes,Credit card (automatic),45.65,747.2,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,0
9074,2018-10-01,,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,Yes,Yes,0
9077,2014-06-01,,One year,Yes,Credit card (automatic),54.45,3674.95,DSL,Yes,No,Yes,No,No,No,Female,0,No,No,No,0
9080,2014-02-01,,Two year,No,Credit card (automatic),84.7,5893.9,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9082,2019-05-01,,Month-to-month,Yes,Electronic check,75.85,724.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
9084,2017-08-01,,Month-to-month,Yes,Mailed check,48.8,1536.75,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
9086,2016-12-01,2019-12-01,Month-to-month,Yes,Electronic check,99.15,3615.6,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,1
9088,2018-08-01,,Month-to-month,Yes,Electronic check,35.2,607.3,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,No,0
9090,2015-07-01,,One year,No,Electronic check,76.25,4154.55,DSL,Yes,No,Yes,Yes,Yes,No,Female,1,Yes,Yes,Yes,0
9092,2016-09-01,2019-12-01,Month-to-month,No,Electronic check,55.9,2184.35,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,No,1
9094,2018-04-01,2020-01-01,Month-to-month,Yes,Electronic check,82.35,1852.85,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,1
9096,2019-09-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),40.4,77.15,DSL,No,Yes,Yes,Yes,No,No,Male,0,No,No,No,1
11808,2016-09-01,,Two year,No,Mailed check,20.15,802.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
11914,2019-01-01,,Month-to-month,No,Mailed check,53.45,718.1,DSL,No,No,Yes,Yes,No,No,Female,0,No,Yes,No,0
12003,2015-07-01,,Two year,No,Mailed check,20.5,1177.95,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
12104,2019-12-01,,Month-to-month,No,Mailed check,20.3,41.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
4262,2015-02-01,,One year,No,Electronic check,50.05,2911.5,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,No,No,0
4264,2017-05-01,,Two year,No,Credit card (automatic),25.7,826.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
4266,2020-01-01,,Month-to-month,Yes,Mailed check,83.4,83.4,Fiber optic,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
4268,2019-09-01,2019-11-01,Month-to-month,No,Credit card (automatic),70.7,140.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
4270,2014-11-01,,Two year,Yes,Credit card (automatic),84.65,5377.8,Fiber optic,Yes,No,No,Yes,No,No,Male,0,Yes,No,Yes,0
4280,2014-11-01,,Two year,No,Mailed check,25.25,1559.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
12385,2015-03-01,2019-12-01,Month-to-month,No,Electronic check,100.6,5746.15,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
12387,2019-10-01,2020-01-01,Month-to-month,No,Mailed check,75.0,209.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
12389,2014-02-01,,Two year,No,Credit card (automatic),25.75,1864.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
12391,2014-04-01,,Two year,Yes,Electronic check,84.1,5979.7,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
12393,2016-01-01,,Two year,No,Bank transfer (automatic),79.3,3902.45,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
12395,2014-07-01,,One year,Yes,Credit card (automatic),107.05,7142.5,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
4350,2014-11-01,,Month-to-month,No,Electronic check,105.4,6713.2,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
4352,2017-11-01,,One year,No,Bank transfer (automatic),20.1,562.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
4354,2018-02-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
4356,2019-10-01,,Month-to-month,No,Mailed check,20.05,91.45,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,0
6297,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,75.1,75.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
6299,2015-04-01,2019-10-01,One year,Yes,Credit card (automatic),70.15,3715.65,DSL,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
6301,2016-07-01,2020-01-01,Month-to-month,Yes,Electronic check,101.75,4273.45,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,1
6303,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,45.8,45.8,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
6305,2020-01-01,,Month-to-month,No,Mailed check,20.5,20.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6307,2017-08-01,,One year,No,Electronic check,70.4,2044.75,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
6309,2020-01-01,,Month-to-month,No,Mailed check,30.55,30.55,DSL,No,No,No,Yes,No,No,Female,0,No,No,No,0
9511,2019-01-01,,Month-to-month,No,Credit card (automatic),66.4,831.75,DSL,No,No,No,No,Yes,Yes,Male,0,No,Yes,No,0
9513,2019-05-01,2019-11-01,Month-to-month,Yes,Electronic check,90.1,521.3,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes,1
9515,2014-05-01,,Two year,No,Bank transfer (automatic),20.15,1337.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9517,2014-08-01,,One year,Yes,Credit card (automatic),108.1,7181.95,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
9519,2018-11-01,2019-10-01,Month-to-month,No,Electronic check,53.75,608.0,DSL,No,No,Yes,No,No,No,Male,0,No,No,Yes,1
9521,2016-04-01,,One year,No,Mailed check,56.9,2560.1,DSL,Yes,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
9523,2019-06-01,2019-12-01,Month-to-month,No,Electronic check,89.3,577.6,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
4344,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,19.75,19.75,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,1
4346,2018-04-01,2019-11-01,Month-to-month,Yes,Electronic check,95.15,1789.25,Fiber optic,Yes,Yes,No,No,No,Yes,Female,0,No,No,Yes,1
4348,2015-11-01,,One year,Yes,Mailed check,95.15,5000.05,Fiber optic,Yes,No,No,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
9525,2015-06-01,,Month-to-month,Yes,Mailed check,109.6,5953.0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9527,2014-04-01,,Two year,No,Credit card (automatic),25.15,1790.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
9529,2017-05-01,,One year,Yes,Electronic check,79.15,2531.4,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9531,2014-02-01,,Two year,No,Credit card (automatic),66.75,4760.3,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
9533,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,95.2,292.85,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
9535,2018-07-01,,Month-to-month,No,Mailed check,48.8,953.65,DSL,No,No,No,Yes,No,No,Female,0,No,Yes,No,0
6361,2019-05-01,,One year,No,Mailed check,20.1,190.25,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
9642,2016-03-01,,One year,Yes,Mailed check,58.9,2813.05,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,No,0
9692,2015-02-01,,Two year,No,Mailed check,19.95,1258.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
12908,2020-01-01,,Month-to-month,No,Mailed check,24.2,24.2,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,0
12910,2018-08-01,2019-12-01,Month-to-month,Yes,Mailed check,39.0,679.85,DSL,No,Yes,No,No,Yes,No,Male,1,No,No,No,1
12912,2019-06-01,,Month-to-month,Yes,Electronic check,65.45,554.45,DSL,No,Yes,No,Yes,Yes,No,Female,0,No,No,No,0
12914,2014-02-01,,Two year,Yes,Electronic check,74.35,5237.4,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,No,0
12916,2018-03-01,,Month-to-month,No,Bank transfer (automatic),83.2,2032.3,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,No,No,No,0
12845,2014-06-01,,One year,Yes,Credit card (automatic),101.05,6770.5,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
12847,2016-03-01,,One year,Yes,Electronic check,103.7,4730.6,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
12849,2017-06-01,,One year,Yes,Mailed check,36.25,1151.05,DSL,No,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
12851,2019-09-01,,Month-to-month,Yes,Mailed check,49.4,232.55,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
12853,2016-01-01,,Two year,Yes,Credit card (automatic),19.9,1022.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
12855,2015-10-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
12857,2018-12-01,2020-01-01,Month-to-month,Yes,Electronic check,82.0,1127.2,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,1
12900,2018-02-01,,Two year,No,Electronic check,64.35,1558.65,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,Yes,Yes,0
12902,2014-12-01,,Two year,Yes,Credit card (automatic),72.0,4284.2,DSL,Yes,Yes,Yes,No,Yes,No,Female,0,Yes,No,No,0
12904,2018-02-01,,Month-to-month,Yes,Mailed check,49.7,1218.25,DSL,No,Yes,No,No,No,No,Male,0,No,No,No,0
12906,2014-04-01,,Two year,No,Electronic check,80.7,5617.95,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
8850,2020-01-01,,Month-to-month,No,Mailed check,18.9,18.9,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9922,2020-01-01,,Month-to-month,Yes,Electronic check,84.6,84.6,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,0
9924,2015-04-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,DSL,No,Yes,No,No,No,No,Male,0,No,Yes,Yes,1
6872,2019-06-01,,Month-to-month,Yes,Mailed check,29.25,226.95,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
10012,2020-01-01,,Month-to-month,No,Mailed check,55.7,55.7,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,No,No,0
10026,2015-11-01,,One year,Yes,Mailed check,23.95,1216.35,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
8978,2019-08-01,,Month-to-month,Yes,Credit card (automatic),49.5,312.7,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,0
8980,2018-05-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,DSL,No,No,Yes,Yes,No,No,Male,0,No,No,No,1
8982,2014-05-01,,Two year,Yes,Credit card (automatic),43.95,2960.1,DSL,Yes,No,Yes,No,No,Yes,Female,0,Yes,Yes,No,0
8984,2018-11-01,2019-10-01,Month-to-month,Yes,Electronic check,74.35,834.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,1
8986,2014-10-01,,Month-to-month,Yes,Electronic check,111.15,6953.4,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
8988,2016-10-01,2020-01-01,One year,Yes,Credit card (automatic),104.7,4134.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,1
8989,2018-07-01,2019-10-01,Month-to-month,Yes,Mailed check,55.7,899.8,DSL,Yes,No,No,No,No,No,Female,0,No,No,Yes,1
8991,2018-01-01,,Month-to-month,No,Mailed check,20.6,541.5,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
8993,2019-08-01,,Two year,No,Credit card (automatic),19.65,116.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
8995,2014-08-01,,One year,No,Bank transfer (automatic),115.8,7942.15,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
8998,2015-01-01,,Two year,No,Credit card (automatic),88.65,5321.25,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
9000,2016-07-01,,Month-to-month,Yes,Electronic check,94.5,4156.8,Fiber optic,Yes,Yes,No,No,Yes,No,Female,1,Yes,No,Yes,0
9002,2019-02-01,,Month-to-month,No,Mailed check,20.1,223.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9004,2018-03-01,,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,DSL,No,No,No,No,No,Yes,Male,1,No,No,No,0
9006,2014-03-01,,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,DSL,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,No,0
9008,2017-04-01,,Month-to-month,No,Mailed check,65.0,2157.5,DSL,No,No,No,Yes,Yes,No,Female,0,No,No,Yes,0
9010,2019-06-01,2019-11-01,Month-to-month,No,Credit card (automatic),19.85,108.05,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
9012,2016-09-01,,One year,No,Mailed check,35.45,1391.65,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,No,No,0
9014,2014-02-01,,Two year,No,Credit card (automatic),19.7,1379.8,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
9015,2018-12-01,,Month-to-month,Yes,Electronic check,95.6,1273.3,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,0
9017,2016-09-01,,Two year,Yes,Mailed check,19.85,810.45,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
9025,2014-02-01,,Two year,No,Mailed check,25.4,1797.1,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
10114,2017-01-01,,Month-to-month,Yes,Electronic check,95.15,3532.85,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
10116,2015-01-01,,One year,Yes,Electronic check,79.8,4914.8,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
10117,2014-04-01,,Two year,Yes,Credit card (automatic),74.8,5315.8,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,0
10119,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,69.85,69.85,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
10123,2014-04-01,,One year,No,Bank transfer (automatic),78.35,5445.95,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
10125,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,53.55,53.55,DSL,No,No,No,No,Yes,No,Female,0,No,No,No,1
10127,2015-11-01,,One year,No,Electronic check,19.1,1007.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
10129,2016-08-01,,Two year,No,Mailed check,20.0,833.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
10131,2014-02-01,2019-12-01,Two year,No,Bank transfer (automatic),93.9,6579.05,Fiber optic,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,Yes,1
6969,2015-07-01,,Two year,No,Bank transfer (automatic),25.7,1443.65,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
6971,2015-11-01,,One year,Yes,Electronic check,56.15,2898.95,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
6973,2014-11-01,,Two year,Yes,Bank transfer (automatic),86.7,5309.5,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,No,0
6975,2020-01-01,,Month-to-month,No,Mailed check,20.4,20.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6960,2014-02-01,,Two year,Yes,Bank transfer (automatic),80.85,5727.45,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
6961,2016-12-01,,Two year,No,Mailed check,20.3,743.05,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6963,2014-02-01,,Two year,Yes,Bank transfer (automatic),67.8,4804.65,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,No,Yes,0
6965,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,24.05,24.05,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
6967,2014-02-01,,Two year,Yes,Credit card (automatic),19.8,1414.65,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
10263,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,19.25,19.25,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,1
10357,2017-05-01,,One year,Yes,Mailed check,51.45,1758.9,DSL,No,No,No,Yes,No,No,Female,0,Yes,No,No,0
7066,2014-02-01,,Two year,No,Mailed check,24.9,1859.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
10453,2016-12-01,,Two year,No,Mailed check,20.2,735.9,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,0
9217,2018-01-01,,Two year,No,Mailed check,20.1,486.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
10549,2014-11-01,,Month-to-month,Yes,Electronic check,102.4,6444.05,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
10617,2019-12-01,,Month-to-month,No,Electronic check,51.4,96.8,DSL,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,0
7257,2017-03-01,,Month-to-month,Yes,Electronic check,39.85,1434.6,DSL,No,No,Yes,No,Yes,No,Female,1,No,No,No,0
10921,2016-12-01,,Two year,Yes,Mailed check,20.2,746.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11045,2019-02-01,,Month-to-month,Yes,Electronic check,76.6,893.0,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,Yes,0
11047,2019-05-01,,Month-to-month,Yes,Credit card (automatic),85.3,781.4,Fiber optic,No,No,Yes,No,No,Yes,Female,0,No,No,No,0
11049,2019-01-01,,Month-to-month,Yes,Electronic check,65.85,902.25,DSL,Yes,No,No,No,No,Yes,Male,0,Yes,No,Yes,0
11051,2017-08-01,2020-01-01,Month-to-month,Yes,Electronic check,94.45,2653.65,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
11053,2016-03-01,,Two year,No,Credit card (automatic),20.05,1016.7,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
11055,2015-01-01,,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,Fiber optic,Yes,No,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
11057,2018-10-01,,Month-to-month,No,Mailed check,20.0,275.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
